timestamp_ms,last,bid,ask,bid_size,ask_size,volume,bar_volume
1704293186894,184.89,185.0,185.03,200,100,103542,0
1704293186951,184.89,185.0,185.02,200,100,103542,0
1704293186960,184.89,185.0,185.02,200,100,103542,0
1704293187028,184.89,185.0,185.02,200,100,103542,0
1704293187062,184.89,185.0,185.02,200,100,103542,0
1704293187063,184.89,185.0,185.03,200,100,103542,0
1704293187115,184.89,185.0,185.02,200,100,103542,0
1704293187150,184.89,183.63,185.01,100,100,103542,0
1704293187151,184.89,183.63,185.01,100,200,103542,0
1704293187152,184.89,183.63,185.02,100,300,103542,0
1704293187164,184.89,183.63,185.01,100,100,103542,0
1704293187165,184.89,183.63,185.01,100,300,103542,0
1704293187166,184.89,183.63,185.0,100,100,103542,0
1704293187169,184.89,183.63,185.01,100,300,103542,0
1704293187170,184.89,183.63,185.01,100,300,103542,0
1704293187172,184.89,183.63,185.0,100,100,103542,0
1704293187192,184.89,183.63,185.0,100,100,103542,0
1704293187193,184.89,184.99,185.0,100,100,103542,0
1704293187231,184.89,183.63,185.0,100,100,103542,0
1704293187350,184.89,184.99,185.0,100,100,103542,0
1704293187360,184.89,184.99,185.01,100,300,103542,0
1704293187384,184.89,183.63,185.0,100,100,103542,0
1704293187497,184.89,183.63,185.01,100,300,103542,0
1704293187498,184.89,184.99,185.01,100,300,103542,0
1704293187521,184.89,184.99,185.01,200,300,103542,0
1704293187522,184.89,184.99,185.01,300,300,103542,0
1704293187544,184.89,184.99,185.01,200,300,103542,0
1704293187557,184.89,184.99,185.01,300,300,103542,0
1704293187566,184.89,184.99,185.01,200,300,103542,0
1704293187574,184.89,184.99,185.01,200,200,103542,0
1704293187581,184.89,184.99,185.01,100,200,103542,0
1704293187691,184.89,183.63,185.01,100,200,103542,0
1704293187692,184.89,183.63,185.0,100,100,103542,0
1704293187720,184.89,184.99,185.0,100,100,103542,0
1704293187722,184.89,184.99,185.0,200,100,103542,0
1704293187723,184.89,184.99,185.0,100,100,103542,0
1704293187741,184.89,183.63,185.0,100,100,103542,0
1704293187780,184.89,184.99,185.0,100,100,103542,0
1704293187781,184.89,184.99,185.0,200,100,103542,0
1704293187811,184.89,184.99,185.0,200,100,103542,0
1704293187812,184.89,184.99,185.01,200,100,103542,0
1704293187820,184.89,185.0,185.02,100,300,103542,0
1704293187823,184.89,184.99,185.01,200,100,103542,0
1704293187824,184.89,185.0,185.01,100,100,103542,0
1704293187829,184.89,184.99,185.01,200,100,103542,0
1704293187848,184.89,184.99,185.02,200,300,103542,0
1704293187854,184.89,184.99,185.01,200,100,103542,0
1704293187899,184.89,184.99,185.01,200,200,103542,0
1704293187913,184.89,184.99,185.01,200,300,103542,0
1704293187914,184.89,184.99,185.01,200,200,103542,0
1704293187945,184.89,184.99,185.01,200,100,103542,0
1704293187946,184.89,184.99,185.01,200,100,103542,0
1704293187995,184.89,184.99,185.01,200,100,103542,0
1704293188013,184.89,184.99,185.01,200,100,103542,0
1704293188067,184.89,184.99,185.01,100,300,103542,0
1704293188070,184.89,183.63,185.01,100,300,103542,0
1704293188072,184.89,184.99,185.01,100,300,103542,0
1704293188073,184.89,183.63,185.01,100,200,103542,0
1704293188084,184.89,185.0,185.01,100,100,103542,0
1704293188085,184.89,185.0,185.02,100,300,103542,0
1704293188090,184.89,185.0,185.01,100,100,103542,0
1704293188091,184.89,183.63,185.01,100,100,103542,0
1704293188118,184.89,183.63,185.02,100,400,103542,0
1704293188119,184.89,185.0,185.02,100,300,103542,0
1704293188149,184.89,183.63,185.01,100,100,103542,0
1704293188167,184.89,183.63,185.02,100,400,103542,0
1704293188168,184.89,185.0,185.02,100,400,103542,0
1704293188211,184.89,183.63,185.02,100,300,103542,0
1704293188212,184.89,183.63,185.01,100,100,103542,0
1704293188236,184.89,183.63,185.01,100,100,103542,0
1704293188269,184.89,183.63,185.01,100,200,103542,0
1704293188298,184.89,183.63,185.0,100,100,103542,0
1704293188299,184.89,183.63,185.0,100,100,103542,0
1704293188307,184.89,183.63,185.0,100,200,103542,0
1704293188317,184.89,183.63,185.0,100,200,103542,0
1704293188333,184.89,183.63,185.0,100,100,103542,0
1704293188342,184.89,183.63,185.0,100,100,103542,0
1704293188378,184.89,184.99,185.0,100,100,103542,0
1704293188407,184.89,183.63,185.0,100,100,103542,0
1704293188408,184.89,184.99,185.0,100,100,103542,0
1704293188413,184.89,183.63,185.0,100,100,103542,0
1704293188498,184.89,183.63,185.0,100,100,103542,0
1704293188500,184.89,183.63,185.01,100,300,103542,0
1704293188522,184.89,183.63,185.0,100,100,103542,0
1704293188632,184.89,183.63,185.0,100,100,103542,0
1704293188866,184.89,183.63,185.0,100,200,103542,0
1704293188921,184.89,183.63,185.0,100,200,103542,0
1704293188956,184.89,183.63,185.0,100,100,103542,0
1704293188960,184.89,183.63,185.0,100,200,103542,0
1704293188963,184.89,183.63,185.0,100,100,103542,0
1704293188966,184.89,183.63,185.01,100,300,103542,0
1704293188982,184.89,183.63,185.0,100,100,103542,0
1704293188998,184.89,183.63,185.0,100,100,103542,0
1704293189054,184.89,183.63,185.0,100,100,103542,0
1704293189094,184.89,183.63,185.0,100,100,103542,0
1704293189110,184.89,183.63,185.01,100,300,103542,0
1704293189137,184.89,183.63,185.0,100,100,103542,0
1704293189195,184.89,183.63,185.0,100,100,103542,0
1704293189196,184.89,183.63,185.0,100,100,103542,0
1704293189197,184.89,183.63,185.0,100,200,103542,0
1704293189234,184.89,183.63,185.0,100,100,103542,0
1704293189235,184.89,184.99,185.01,100,300,103542,0
1704293189237,184.89,184.99,185.01,200,300,103542,0
1704293189276,184.89,184.99,185.01,200,300,103542,0
1704293189280,184.89,184.99,185.01,200,300,103542,0
1704293189315,184.89,184.99,185.01,100,200,103542,0
1704293189324,184.89,184.99,185.0,100,100,103542,0
1704293189325,184.89,183.63,185.0,100,100,103542,0
1704293189330,184.89,183.63,185.0,100,100,103542,0
1704293189335,184.89,183.63,185.01,100,300,103542,0
1704293189336,184.89,183.63,185.0,100,100,103542,0
1704293189362,184.89,183.63,185.0,100,200,103542,0
1704293189363,184.89,183.63,185.0,100,100,103542,0
1704293189431,184.89,183.63,185.0,100,100,103542,0
1704293189441,184.89,183.63,185.0,100,100,103542,0
1704293189493,184.89,183.63,185.01,100,300,103542,0
1704293189515,184.89,183.63,185.0,100,100,103542,0
1704293189523,184.89,183.63,185.01,100,300,103542,0
1704293189545,184.89,183.63,185.0,100,100,103542,0
1704293189565,184.89,183.63,185.01,100,300,103542,0
1704293189663,184.89,184.99,185.01,100,300,103542,0
1704293189693,184.89,183.63,185.01,100,300,103542,0
1704293189763,184.89,184.99,185.01,100,300,103542,0
1704293189764,184.89,184.99,185.01,300,100,103542,0
1704293189766,184.89,185.0,185.02,100,300,103542,0
1704293189768,184.89,184.99,185.02,300,300,103542,0
1704293189769,184.89,184.99,185.01,300,100,103542,0
1704293189776,184.89,184.99,185.02,300,300,103542,0
1704293189858,184.89,184.99,185.01,300,100,103542,0
1704293189867,184.89,185.0,185.02,100,300,103542,0
1704293189871,184.89,185.0,185.02,200,300,103542,0
1704293189879,184.89,185.0,185.02,300,300,103542,0
1704293189884,184.89,185.0,185.01,100,100,103542,0
1704293189886,184.89,184.99,185.01,300,100,103542,0
1704293189981,184.89,184.99,185.02,300,400,103542,0
1704293189982,184.89,184.99,185.02,300,300,103542,0
1704293189989,184.89,184.99,185.01,300,100,103542,0
1704293190096,184.89,184.99,185.01,300,100,103542,0
1704293190119,184.89,184.99,185.01,300,200,103542,0
1704293190140,184.89,184.99,185.01,300,100,103542,0
1704293190159,184.89,184.99,185.02,300,400,103542,0
1704293190161,184.89,184.99,185.02,300,300,103542,0
1704293190167,184.89,184.99,185.01,300,100,103542,0
1704293190337,184.89,184.99,185.02,300,400,103542,0
1704293190346,184.89,185.0,185.02,100,300,103542,0
1704293190347,184.89,185.0,185.02,200,300,103542,0
1704293190361,184.89,184.99,185.02,200,200,103542,0
1704293190373,184.89,185.0,185.02,100,200,103542,0
1704293190382,184.89,184.99,185.02,200,200,103542,0
1704293190385,184.89,185.0,185.02,100,200,103542,0
1704293190395,184.89,185.0,185.01,100,100,103542,0
1704293190403,184.89,185.0,185.02,100,200,103542,0
1704293190454,184.89,185.0,185.01,100,100,103542,0
1704293190455,184.89,184.99,185.01,200,100,103542,0
1704293190508,184.89,183.63,185.0,100,100,103542,0
1704293190509,184.89,183.63,185.0,100,300,103542,0
1704293190511,184.89,183.63,185.0,100,300,103542,0
1704293190515,184.89,183.63,185.0,100,300,103542,0
1704293190520,184.89,183.63,185.0,100,200,103542,0
1704293190608,184.89,183.63,185.0,100,100,103542,0
1704293190609,184.89,183.63,185.01,100,400,103542,0
1704293190610,184.89,184.99,185.01,200,400,103542,0
1704293190611,184.89,184.99,185.01,200,300,103542,0
1704293190631,184.89,183.63,185.01,100,300,103542,0
1704293190632,184.89,183.63,185.0,100,100,103542,0
1704293190638,184.89,184.99,185.0,100,100,103542,0
1704293190641,184.89,184.99,185.01,100,300,103542,0
1704293190642,184.89,184.99,185.01,300,200,103542,0
1704293190665,184.89,184.99,185.01,200,100,103542,0
1704293190733,184.89,185.0,185.01,100,100,103542,0
1704293190743,184.89,185.0,185.02,200,200,103542,0
1704293190813,184.89,185.0,185.02,300,200,103542,0
1704293190828,184.89,185.0,185.02,300,200,103542,0
1704293190850,184.89,185.01,185.02,100,200,103542,0
1704293190875,184.89,185.0,185.02,200,200,103542,0
1704293190877,184.89,185.0,185.01,100,100,103542,0
1704293190878,184.89,184.99,185.01,200,200,103542,0
1704293190891,184.89,184.99,185.01,200,200,103542,0
1704293190905,184.89,184.99,185.01,200,300,103542,0
1704293190907,184.89,184.99,185.01,200,200,103542,0
1704293190991,184.89,184.99,185.01,200,100,103542,0
1704293190992,184.89,184.99,185.02,200,300,103542,0
1704293191078,184.89,184.99,185.01,200,100,103542,0
1704293191136,184.89,184.99,185.01,200,100,103542,0
1704293191179,184.89,184.99,185.01,200,100,103542,0
1704293191203,184.89,184.99,185.01,200,100,103542,0
1704293191228,184.89,184.99,185.02,200,300,103542,0
1704293191247,184.89,184.99,185.01,200,100,103542,0
1704293191272,184.89,184.99,185.01,200,300,103542,0
1704293191311,184.89,184.99,185.01,100,200,103542,0
1704293191370,184.89,184.99,185.01,100,300,103542,0
1704293191384,184.89,184.99,185.01,100,200,103542,0
1704293191385,184.89,183.63,185.0,100,100,103542,0
1704293191395,184.89,183.63,185.0,100,300,103542,0
1704293191397,184.89,183.63,185.0,100,200,103542,0
1704293191454,184.89,183.63,185.0,100,200,103542,0
1704293191471,184.89,183.63,185.0,100,200,103542,0
1704293191487,184.89,183.63,185.0,100,100,103542,0
1704293191588,184.89,183.63,185.0,100,200,103542,0
1704293191655,184.89,183.63,185.0,100,100,103542,0
1704293191673,184.89,183.63,185.0,100,200,103542,0
1704293191674,184.89,183.63,184.99,100,100,103542,0
1704293191675,184.89,183.63,184.99,100,200,103542,0
1704293191678,184.89,183.63,184.99,100,200,103542,0
1704293191679,184.89,183.63,184.99,100,200,103542,0
1704293191695,184.89,183.63,184.99,100,200,103542,0
1704293191696,184.89,183.63,184.99,100,100,103542,0
1704293191697,184.89,184.98,185.0,100,300,103542,0
1704293191704,184.89,183.63,184.99,100,100,103542,0
1704293191711,184.89,183.63,185.0,100,300,103542,0
1704293191712,184.89,183.63,185.0,100,300,103542,0
1704293191715,184.89,184.98,185.0,100,300,103542,0
1704293191716,184.89,184.98,185.0,200,300,103542,0
1704293191718,184.89,184.98,185.0,100,300,103542,0
1704293191720,184.89,183.63,184.99,100,100,103542,0
1704293191721,184.89,184.98,185.0,100,300,103542,0
1704293191727,184.89,184.98,184.99,100,100,103542,0
1704293191728,184.89,183.63,184.99,100,100,103542,0
1704293191756,184.89,183.63,184.99,100,200,103542,0
1704293191757,184.89,183.63,184.99,100,300,103542,0
1704293191762,184.89,183.63,184.99,100,200,103542,0
1704293191777,184.89,183.63,184.99,100,100,103542,0
1704293191778,184.89,183.63,184.99,100,200,103542,0
1704293191779,184.89,183.63,184.99,100,300,103542,0
1704293191780,184.89,183.63,184.98,100,100,103542,0
1704293191781,184.89,183.63,184.97,100,100,103542,0
1704293191790,184.89,183.63,184.97,100,200,103542,0
1704293191799,184.89,183.63,184.98,100,300,103542,0
1704293191800,184.89,183.63,184.98,100,300,103542,0
1704293191801,184.89,184.95,184.98,200,200,103542,0
1704293191809,184.89,184.96,184.98,100,200,103542,0
1704293191813,184.89,184.96,184.98,100,100,103542,0
1704293191814,184.89,184.96,184.98,100,200,103542,0
1704293191817,184.89,184.96,184.98,100,100,103542,0
1704293191826,184.89,184.96,184.99,100,300,103542,0
1704293191843,184.89,184.96,184.98,100,100,103542,0
1704293191867,184.89,183.63,184.98,100,200,103542,0
1704293191868,184.89,183.63,184.97,100,100,103542,0
1704293191869,184.89,184.96,184.97,100,100,103542,0
1704293191870,184.89,184.96,184.98,100,300,103542,0
1704293191871,184.89,183.63,184.98,100,300,103542,0
1704293191872,184.89,184.96,184.97,100,100,103542,0
1704293191874,184.89,184.96,184.97,200,100,103542,0
1704293191876,184.89,184.96,184.97,100,100,103542,0
1704293191881,184.89,183.63,184.97,100,100,103542,0
1704293191882,184.89,183.63,184.97,100,400,103542,0
1704293191885,184.89,183.63,184.97,100,200,103542,0
1704293191899,184.89,183.63,184.97,100,100,103542,0
1704293191904,184.89,183.63,184.97,100,100,103542,0
1704293191910,184.89,183.63,184.97,100,100,103542,0
1704293191911,184.89,183.63,184.97,100,200,103542,0
1704293191919,184.89,183.63,184.98,100,300,103542,0
1704293191925,184.89,184.96,184.98,100,300,103542,0
1704293191927,184.89,184.96,184.98,100,200,103542,0
1704293191956,184.89,184.96,184.98,100,100,103542,0
1704293191978,184.89,184.96,184.98,100,300,103542,0
1704293191979,184.89,184.96,184.98,200,300,103542,0
1704293191987,184.89,184.96,184.98,100,200,103542,0
1704293191989,184.89,184.96,184.98,200,200,103542,0
1704293192000,184.89,184.96,184.98,200,300,103542,0
1704293192013,184.89,184.96,184.98,100,300,103542,0
1704293192014,184.89,184.96,184.98,200,300,103542,0
1704293192016,184.89,184.96,184.98,100,300,103542,0
1704293192042,184.89,184.96,184.98,200,300,103542,0
1704293192044,184.89,184.96,184.98,200,200,103542,0
1704293192045,184.89,184.96,184.98,300,200,103542,0
1704293192053,184.89,184.96,184.98,300,100,103542,0
1704293192062,184.89,184.96,184.98,300,300,103542,0
1704293192065,184.89,184.96,184.98,200,300,103542,0
1704293192066,184.89,184.96,184.98,100,300,103542,0
1704293192117,184.89,184.96,184.97,100,100,103542,0
1704293192124,184.89,184.96,184.98,100,300,103542,0
1704293192136,184.89,183.63,184.97,100,100,103542,0
1704293192138,184.89,183.63,184.97,100,200,103542,0
1704293192144,184.89,183.63,184.97,100,100,103542,0
1704293192145,184.89,183.63,184.97,100,200,103542,0
1704293192157,184.89,183.63,184.97,100,200,103542,0
1704293192160,184.89,183.63,184.98,100,300,103542,0
1704293192169,184.89,183.63,184.97,100,100,103542,0
1704293192180,184.89,183.63,184.97,100,100,103542,0
1704293192189,184.89,183.63,184.97,100,100,103542,0
1704293192190,184.89,183.63,184.98,100,300,103542,0
1704293192199,184.89,183.63,184.97,100,100,103542,0
1704293192215,184.89,183.63,184.97,100,100,103542,0
1704293192216,184.89,183.63,184.97,100,200,103542,0
1704293192231,184.89,183.63,184.97,100,300,103542,0
1704293192236,184.89,184.95,184.97,100,100,103542,0
1704293192237,184.89,183.63,184.96,100,100,103542,0
1704293192238,184.89,183.63,184.96,100,200,103542,0
1704293192239,184.89,183.63,184.96,100,300,103542,0
1704293192240,184.89,183.63,184.96,100,100,103542,0
1704293192265,184.89,184.95,184.96,100,100,103542,0
1704293192266,184.89,184.95,184.97,100,100,103542,0
1704293192268,184.89,184.94,184.96,100,100,103542,0
1704293192271,184.89,184.94,184.96,100,100,103542,0
1704293192278,184.89,183.63,184.96,100,100,103542,0
1704293192295,184.89,184.95,184.96,100,100,103542,0
1704293192324,184.89,184.95,184.97,100,100,103542,0
1704293192339,184.89,184.95,184.96,100,100,103542,0
1704293192345,184.89,184.95,184.97,100,100,103542,0
1704293192403,184.89,183.63,184.96,100,100,103542,0
1704293192408,184.89,183.63,184.96,100,200,103542,0
1704293192417,184.89,183.63,184.96,100,100,103542,0
1704293192419,184.89,184.95,184.96,100,100,103542,0
1704293192422,184.89,183.63,184.96,100,100,103542,0
1704293192423,184.89,183.63,184.96,100,200,103542,0
1704293192424,184.89,183.63,184.95,100,100,103542,0
1704293192428,184.89,183.63,184.95,100,200,103542,0
1704293192430,184.89,183.63,184.95,100,200,103542,0
1704293192431,184.89,183.63,184.95,100,100,103542,0
1704293192435,184.89,183.63,184.95,100,200,103542,0
1704293192440,184.89,183.63,184.95,100,200,103542,0
1704293192453,184.89,183.63,184.95,100,100,103542,0
1704293192454,184.89,183.63,184.96,100,200,103542,0
1704293192478,184.89,183.63,184.95,100,100,103542,0
1704293192499,184.89,183.63,184.95,100,200,103542,0
1704293192500,184.89,183.63,184.95,100,100,103542,0
1704293192501,184.89,183.63,184.96,100,200,103542,0
1704293192525,184.89,183.63,184.95,100,100,103542,0
1704293192543,184.89,183.63,184.95,100,200,103542,0
1704293192548,184.89,183.63,184.95,100,300,103542,0
1704293192551,184.89,183.63,184.95,100,300,103542,0
1704293192552,184.89,183.63,184.94,100,100,103542,0
1704293192556,184.89,183.63,184.95,100,300,103542,0
1704293192578,184.89,183.63,184.94,100,100,103542,0
1704293192580,184.89,183.63,184.94,100,100,103542,0
1704293192596,184.89,183.63,184.95,100,300,103542,0
1704293192633,184.89,184.93,184.95,100,300,103542,0
1704293192658,184.89,183.63,184.95,100,300,103542,0
1704293192667,184.89,184.93,184.95,100,300,103542,0
1704293192671,184.89,184.93,184.95,100,300,103542,0
1704293192682,184.89,184.93,184.95,200,100,103542,0
1704293192683,184.89,184.93,184.95,100,100,103542,0
1704293192687,184.89,184.93,184.95,200,100,103542,0
1704293192706,184.89,184.93,184.95,100,100,103542,0
1704293192708,184.89,184.93,184.95,200,100,103542,0
1704293192717,184.89,184.93,184.95,100,100,103542,0
1704293192756,184.89,183.63,184.95,100,100,103542,0
1704293192764,184.89,184.92,184.95,100,100,103542,0
1704293192765,184.89,184.92,184.95,200,100,103542,0
1704293192767,184.89,184.92,184.95,100,100,103542,0
1704293192774,184.89,183.63,184.95,100,100,103542,0
1704293192839,184.89,183.63,184.94,100,100,103542,0
1704293192848,184.89,183.63,184.94,100,200,103542,0
1704293192849,184.89,183.63,184.93,100,100,103542,0
1704293192878,184.89,183.63,184.93,100,200,103542,0
1704293192882,184.89,184.91,184.94,300,200,103542,0
1704293192883,184.89,184.91,184.94,300,200,103542,0
1704293192887,184.89,184.91,184.94,300,200,103542,0
1704293192889,184.89,184.92,184.94,100,200,103542,0
1704293192892,184.89,184.92,184.94,100,200,103542,0
1704293192893,184.89,184.91,184.94,300,200,103542,0
1704293192907,184.89,184.91,184.93,300,100,103542,0
1704293192921,184.89,184.91,184.93,300,100,103542,0
1704293192929,184.89,184.91,184.93,300,200,103542,0
1704293192930,184.89,184.91,184.93,100,200,103542,0
1704293192932,184.89,183.63,184.93,100,300,103542,0
1704293192934,184.89,184.91,184.93,100,300,103542,0
1704293192949,184.89,183.63,184.92,100,100,103542,0
1704293192950,184.89,183.63,184.92,100,100,103542,0
1704293192958,184.89,183.63,184.92,100,100,103542,0
1704293192959,184.89,184.9,184.92,100,100,103542,0
1704293192986,184.89,184.9,184.92,300,200,103542,0
1704293192998,184.89,184.9,184.92,300,100,103542,0
1704293193079,184.89,184.9,184.92,300,200,103542,0
1704293193130,184.89,184.9,184.93,300,200,103542,0
1704293193154,184.89,184.91,184.93,200,200,103542,0
1704293193170,184.89,184.91,184.93,100,200,103542,0
1704293193171,184.89,184.91,184.93,200,200,103542,0
1704293193172,184.89,184.91,184.93,300,200,103542,0
1704293193176,184.89,184.91,184.93,200,200,103542,0
1704293193178,184.89,184.91,184.93,100,200,103542,0
1704293193187,184.89,184.91,184.93,200,200,103542,0
1704293193196,184.89,184.91,184.93,200,100,103542,0
1704293193273,184.89,184.91,184.93,300,100,103542,0
1704293193382,184.89,184.91,184.93,200,200,103542,0
1704293193383,184.89,184.91,184.94,200,100,103542,0
1704293193385,184.89,184.91,184.93,200,100,103542,0
1704293193387,184.89,184.91,184.94,200,100,103542,0
1704293193393,184.89,184.92,184.94,100,100,103542,0
1704293193397,184.89,184.92,184.94,200,300,103542,0
1704293193398,184.89,184.92,184.94,100,300,103542,0
1704293193399,184.89,184.91,184.94,200,300,103542,0
1704293193408,184.89,184.92,184.94,100,300,103542,0
1704293193409,184.89,184.92,184.94,300,200,103542,0
1704293193410,184.89,184.92,184.94,200,200,103542,0
1704293193415,184.89,184.92,184.94,100,300,103542,0
1704293193416,184.89,184.92,184.94,300,300,103542,0
1704293193421,184.89,184.92,184.94,200,200,103542,0
1704293193422,184.89,184.91,184.93,200,100,103542,0
1704293193434,184.89,184.91,184.93,200,200,103542,0
1704293193459,184.89,184.91,184.93,200,200,103542,0
1704293193468,184.89,184.91,184.93,200,100,103542,0
1704293193474,184.89,184.91,184.93,200,200,103542,0
1704293193485,184.89,184.91,184.93,200,100,103542,0
1704293193494,184.89,184.91,184.93,200,200,103542,0
1704293193505,184.89,184.91,184.93,200,100,103542,0
1704293193523,184.89,184.9,184.93,300,300,103542,0
1704293193524,184.89,184.9,184.92,300,100,103542,0
1704293193526,184.89,184.9,184.92,200,300,103542,0
1704293193547,184.89,183.63,184.92,100,200,103542,0
1704293193551,184.89,183.63,184.92,100,200,103542,0
1704293193552,184.89,184.9,184.92,100,200,103542,0
1704293193558,184.89,183.63,184.92,100,200,103542,0
1704293193581,184.89,183.63,184.91,100,100,103542,0
1704293193582,184.89,183.63,184.91,100,400,103542,0
1704293193583,184.89,184.89,184.92,500,200,103542,0
1704293193585,184.89,184.89,184.92,400,200,103542,0
1704293193587,184.89,184.89,184.92,300,200,103542,0
1704293193667,184.89,184.9,184.92,200,200,103542,0
1704293193674,184.89,184.9,184.92,100,200,103542,0
1704293193678,184.89,184.89,184.92,300,200,103542,0
1704293193683,184.89,184.89,184.91,300,100,103542,0
1704293193692,184.89,184.9,184.92,100,200,103542,0
1704293193757,184.89,184.9,184.92,200,200,103542,0
1704293193758,184.89,184.9,184.92,100,200,103542,0
1704293193766,184.89,184.9,184.92,200,200,103542,0
1704293193776,184.89,184.9,184.92,200,100,103542,0
1704293193783,184.89,184.9,184.92,100,100,103542,0
1704293193784,184.89,184.9,184.92,100,300,103542,0
1704293193788,184.89,184.9,184.92,100,200,103542,0
1704293193790,184.89,184.9,184.92,100,300,103542,0
1704293193794,184.89,184.9,184.92,100,200,103542,0
1704293193800,184.89,184.9,184.92,100,100,103542,0
1704293193831,184.89,184.9,184.92,100,100,103542,0
1704293193885,184.89,184.9,184.92,200,200,103542,0
1704293193903,184.89,184.9,184.92,100,300,103542,0
1704293193904,184.89,184.9,184.92,100,200,103542,0
1704293193941,184.89,184.9,184.92,100,200,103542,0
1704293193944,184.89,184.9,184.92,100,100,103542,0
1704293193947,184.89,184.9,184.92,200,200,103542,0
1704293193958,184.89,184.9,184.93,200,500,103542,0
1704293193959,184.89,184.9,184.93,200,400,103542,0
1704293193960,184.89,184.91,184.93,100,100,103542,0
1704293193961,184.89,184.9,184.92,100,100,103542,0
1704293193965,184.89,184.9,184.92,100,100,103542,0
1704293193968,184.89,184.9,184.92,100,100,103542,0
1704293193975,184.89,184.9,184.92,200,200,103542,0
1704293193978,184.89,184.9,184.94,200,300,103542,0
1704293193979,184.89,184.9,184.92,200,100,103542,0
1704293193980,184.89,184.9,184.92,200,200,103542,0
1704293193981,184.89,184.89,184.92,400,200,103542,0
1704293193982,184.89,184.89,184.91,400,100,103542,0
1704293193983,184.89,184.89,184.91,300,100,103542,0
1704293193984,184.89,184.89,184.92,500,200,103542,0
1704293193985,184.89,184.9,184.92,200,100,103542,0
1704293193986,184.89,184.9,184.94,200,300,103542,0
1704293193999,184.89,184.9,184.92,100,100,103542,0
1704293194009,184.89,184.9,184.92,100,100,103542,0
1704293194017,184.89,184.9,184.92,100,200,103542,0
1704293194067,184.89,184.9,184.92,100,200,103542,0
1704293194068,184.89,184.9,184.92,100,100,103542,0
1704293194080,184.89,184.9,184.92,100,200,103542,0
1704293194081,184.89,184.89,184.92,200,300,103542,0
1704293194082,184.89,184.89,184.92,200,300,103542,0
1704293194083,184.89,184.89,184.93,1000,100,103542,0
1704293194084,184.89,184.89,184.93,900,200,103542,0
1704293194085,184.89,184.89,184.93,600,200,103542,0
1704293194086,184.89,184.89,184.93,200,300,103542,0
1704293194091,184.89,184.89,184.93,100,300,103542,0
1704293194093,184.89,184.91,184.93,100,300,103542,0
1704293194094,184.89,184.91,184.93,200,200,103542,0
1704293194106,184.89,184.91,184.93,200,100,103542,0
1704293194107,184.89,184.91,184.94,300,300,103542,0
1704293194135,184.89,184.91,184.93,200,100,103542,0
1704293194156,184.89,184.91,184.93,100,200,103542,0
1704293194170,184.89,184.91,184.93,100,100,103542,0
1704293194171,184.89,184.91,184.93,100,200,103542,0
1704293194173,184.89,184.91,184.93,200,100,103542,0
1704293194176,184.89,184.91,184.93,200,100,103542,0
1704293194182,184.89,184.89,184.93,100,300,103542,0
1704293194191,184.89,184.91,184.93,100,200,103542,0
1704293194197,184.89,184.89,184.93,100,200,103542,0
1704293194283,184.89,184.89,184.92,100,100,103542,0
1704293194284,184.89,184.9,184.93,100,200,103542,0
1704293194289,184.89,184.89,184.93,100,200,103542,0
1704293194290,184.89,184.9,184.93,100,200,103542,0
1704293194296,184.89,184.89,184.93,100,200,103542,0
1704293194379,184.89,184.89,184.92,100,100,103542,0
1704293194380,184.89,184.9,184.92,100,200,103542,0
1704293194383,184.89,184.89,184.92,100,200,103542,0
1704293194384,184.89,184.89,184.92,100,300,103542,0
1704293194396,184.89,184.89,184.92,100,200,103542,0
1704293194483,184.89,184.89,184.92,100,300,103542,0
1704293194485,184.89,184.89,184.92,200,300,103542,0
1704293194486,184.89,184.89,184.92,100,200,103542,0
1704293194487,184.89,184.89,184.91,100,100,103542,0
1704293194488,184.89,184.89,184.91,200,200,103542,0
1704293194492,184.89,184.89,184.91,100,300,103542,0
1704293194499,184.89,184.89,184.91,100,200,103542,0
1704293194506,184.89,184.89,184.92,100,200,103542,0
1704293194514,184.89,184.9,184.92,100,200,103542,0
1704293194532,184.89,184.9,184.92,100,300,103542,0
1704293194537,184.89,184.9,184.92,100,100,103542,0
1704293194538,184.89,184.9,184.92,100,100,103542,0
1704293194545,184.89,184.91,184.93,100,200,103542,0
1704293194547,184.89,184.91,184.93,100,100,103542,0
1704293194582,184.89,184.92,184.94,100,300,103542,0
1704293194583,184.89,184.91,184.94,200,100,103542,0
1704293194584,184.89,184.91,184.94,100,200,103542,0
1704293194590,184.89,184.91,184.94,100,300,103542,0
1704293194592,184.89,184.91,184.93,100,100,103542,0
1704293194596,184.89,184.91,184.93,100,200,103542,0
1704293194661,184.89,184.91,184.93,100,300,103542,0
1704293194675,184.89,184.91,184.93,100,200,103542,0
1704293194690,184.89,184.91,184.93,100,100,103542,0
1704293194693,184.89,184.91,184.93,200,100,103542,0
1704293194703,184.89,184.91,184.93,100,100,103542,0
1704293194711,184.89,184.91,184.93,200,100,103542,0
1704293194716,184.89,184.91,184.93,200,200,103542,0
1704293194750,184.89,184.91,184.93,100,100,103542,0
1704293194793,184.89,184.91,184.93,200,100,103542,0
1704293194794,184.89,184.92,184.94,100,300,103542,0
1704293194811,184.89,184.92,184.94,100,200,103542,0
1704293194817,184.89,184.92,184.94,100,100,103542,0
1704293194818,184.89,184.92,184.94,200,100,103542,0
1704293194819,184.89,184.92,184.96,300,100,103542,0
